country,state,city,store_name,address_line_1,address_line_2,phone,url,id,updated,lang,store_name,address_line_1_local,address_line_2_local,state_local,city_local,postal_code,message_local,latitude,longitude,dates,days,times_local,special_hours,closed,time_created
France,Loire-Atlantique,Saint Herblain,Atlantis,Galerie Atlantis Le Centre,,02 40 85 57 00,https://www.apple.com/fr/retail/atlantis/,franceatlantis,TRUE,fr-FR,Atlantis,Galerie Atlantis Le Centre,,Loire-Atlantique,Saint Herblain,44811,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",47.225393,-1.630539,20220621,Tuesday,09:30 - 20:30,False,FALSE,2022.06.20D01:04:38.914313000
France,Loire-Atlantique,Saint Herblain,Atlantis,Galerie Atlantis Le Centre,,02 40 85 57 00,https://www.apple.com/fr/retail/atlantis/,franceatlantis,TRUE,fr-FR,Atlantis,Galerie Atlantis Le Centre,,Loire-Atlantique,Saint Herblain,44811,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",47.225393,-1.630539,20220622,Wednesday,09:30 - 20:30,False,FALSE,2022.06.20D01:04:38.914313000
France,Loire-Atlantique,Saint Herblain,Atlantis,Galerie Atlantis Le Centre,,02 40 85 57 00,https://www.apple.com/fr/retail/atlantis/,franceatlantis,TRUE,fr-FR,Atlantis,Galerie Atlantis Le Centre,,Loire-Atlantique,Saint Herblain,44811,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",47.225393,-1.630539,20220623,Thursday,09:30 - 20:30,False,FALSE,2022.06.20D01:04:38.914313000
France,Loire-Atlantique,Saint Herblain,Atlantis,Galerie Atlantis Le Centre,,02 40 85 57 00,https://www.apple.com/fr/retail/atlantis/,franceatlantis,TRUE,fr-FR,Atlantis,Galerie Atlantis Le Centre,,Loire-Atlantique,Saint Herblain,44811,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",47.225393,-1.630539,20220624,Friday,09:30 - 20:30,False,FALSE,2022.06.20D01:04:38.914313000
France,Loire-Atlantique,Saint Herblain,Atlantis,Galerie Atlantis Le Centre,,02 40 85 57 00,https://www.apple.com/fr/retail/atlantis/,franceatlantis,TRUE,fr-FR,Atlantis,Galerie Atlantis Le Centre,,Loire-Atlantique,Saint Herblain,44811,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",47.225393,-1.630539,20220625,Saturday,09:30 - 20:30,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220619,Sunday,Ferm&#233;,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220620,Monday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220621,Tuesday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220622,Wednesday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220623,Thursday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220624,Friday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,04 37 23 15 00,https://www.apple.com/fr/retail/confluence/,franceconfluence,TRUE,fr-FR,Confluence,Centre Commercial Confluence,112 Cours Charlemagne,Rh&#244;ne,Lyon,69002,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.74128,4.81666,20220625,Saturday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220619,Sunday,Ferm&#233;,True,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220620,Monday,09:30 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220621,Tuesday,09:30 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220622,Wednesday,09:30 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220623,Thursday,09:30 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220624,Friday,09:30 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Rh&#244;ne,Lyon,Part-Dieu,Centre commercial La Part-Dieu,,04 72 13 25 00,https://www.apple.com/fr/retail/part-dieu/,francepart-dieu,TRUE,fr-FR,Part-Dieu,Centre commercial La Part-Dieu,,Rh&#244;ne,Lyon,69003,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",45.76153,4.8557,20220625,Saturday,09:30 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220619,Sunday,11:00 - 19:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220620,Monday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220621,Tuesday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220622,Wednesday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220623,Thursday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220624,Friday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Seine-Saint-Denis,Rosny-Sous-Bois,Rosny 2,Centre Commercial Rosny 2 ,Avenue du General-de-Gaulle,01 73 30 89 00,https://www.apple.com/fr/retail/rosny2/,francerosny2,TRUE,fr-FR,Rosny 2,Centre Commercial Rosny 2 ,Avenue du G&#233;n&#233;ral-de-Gaulle,Seine-Saint-Denis,Rosny-Sous-Bois,93110,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",48.883503,2.477519,20220625,Saturday,10:00 - 20:00,False,FALSE,2022.06.20D01:04:38.914313000
France,Nord-Pas-de-Calais,Lille,Lille,1 rue Faidherbe,,03 59 81 89 00,https://www.apple.com/fr/retail/lille/,francelille,TRUE,fr-FR,Lille,1 rue Faidherbe,,Nord-Pas-de-Calais,Lille,59800,"<p>Nous sommes ouverts et heureux de vous accueillir. Vous pouvez venir sans rendez-vous, faire vos achats sur r&#233;servation d&#8217;une <a href=""https://www.apple.com/fr/retail/instore-shopping-session/"" data-analytics-title=""Sams Emergency Message"" >s&#233;ance Shopping avec un Sp&#233;cialiste</a>, ou acheter <a href=""https://www.apple.com/fr/store"" data-analytics-title=""Sams Emergency Message"" >en ligne</a> et retirer vos commandes en magasin. L&#8217;assistance au Genius&#160;Bar est disponible en magasin, ou <a href=""https://getsupport.apple.com"" data-analytics-title=""Sams Emergency Message"" data-analytics-exit-link>sur r&#233;servation</a>.</p>",50.6369,3.065068,20220619,Sunday,Ferm&#233;,False,FALSE,2022.06.20D01:04:38.914313000
